k,m,u_mass,c_v,c_uci,c_npmi,alpha,eta
20,20,-10.67961327728954,0.4954498547044388,-3.6104676663614574,-0.0877640493502576,250,1.0
20,30,-11.184413016922456,0.5354138507269868,-3.776693890987036,-0.101768726638172,250,1.0
25,10,-2.9846806600736424,0.5683836783162332,0.502957769264582,0.0837792543344981,1,0.001
25,20,-3.496840426692393,0.4997123397859317,0.2449836471545472,0.0494200907380629,1,0.001
25,30,-3.868135799294444,0.4626120884991886,0.0355952620204252,0.0323260099667199,1,0.001
25,10,-3.072693446567964,0.5539526679472018,0.4261190711903497,0.0762498406898725,1,0.01
25,20,-3.5216872857685098,0.5031265287235224,0.2829091910316897,0.0522128046515915,1,0.01
25,30,-3.832943051369317,0.4519164823351889,0.0261603922458789,0.0296998922064839,1,0.01
25,10,-3.184734908321543,0.5799040638589774,0.6103825411298234,0.0995874381081857,1,0.1
25,20,-3.761393248591617,0.5121849076784857,0.1331356470438328,0.0562793306341121,1,0.1
25,30,-4.4016664463958985,0.4495537922585805,-0.3784783711490203,0.0218108005030925,1,0.1
25,10,-8.27653579687818,0.5423704244719537,-1.2261296758694848,0.0513214161319119,1,0.5
25,20,-9.012639131158878,0.553699111556136,-2.092333178199399,-0.0164281174361876,1,0.5
25,30,-9.6080516563184,0.5489353893503337,-2.5880939436873507,-0.0485248059258818,1,0.5
25,10,-11.840104994278136,0.4253311431715966,-3.2921119190104333,-0.0801005545744212,1,1.0
25,20,-12.19770004713547,0.5394488094344924,-3.587466869991716,-0.1011158092400735,1,1.0
25,30,-12.573377580014078,0.5881735883578848,-3.7784483242859777,-0.1128615518176722,1,1.0
25,10,-2.991997453277554,0.5551735861222977,0.4519367506922868,0.0753035460550054,10,0.001
25,20,-3.744268663295943,0.503103805471888,0.0562539714073745,0.0430623785877005,10,0.001
25,30,-4.062362590792241,0.4636415384737118,-0.1322177743457227,0.0262748114413638,10,0.001
25,10,-3.243200540051422,0.5418975052378013,0.3491615881683078,0.0706486196457012,10,0.01
25,20,-3.6598115913309375,0.4833306647991178,0.1178411145843014,0.043632844238675,10,0.01
25,30,-4.005598442598565,0.4376099004685776,-0.1441262691096385,0.0238013302506113,10,0.01
25,10,-3.479469962519482,0.562946406302564,0.35395014762019,0.085433927338812,10,0.1
25,20,-3.844848968277807,0.5034961413526501,0.0849532990632054,0.0548086747853906,10,0.1
25,30,-4.214316445198235,0.4444793343508998,-0.2818575158071499,0.0268341818111178,10,0.1
25,10,-9.068049924407468,0.4724820469915872,-1.9948187741567305,-0.0098085587684153,10,0.5
25,20,-9.706064447451196,0.5019394034299891,-2.602798103884865,-0.0553389096474651,10,0.5
25,30,-10.094575515128389,0.5215271972836955,-2.866125932719837,-0.0712961533388545,10,0.5
25,10,-12.138407326109943,0.4337555919678766,-3.4777708057433925,-0.0853243512248632,10,1.0
25,20,-12.675830898788728,0.5543865162998508,-3.795105082122823,-0.1073018270009367,10,1.0
25,30,-12.93686706361192,0.603080303526934,-3.908434919386744,-0.1166565213804715,10,1.0
25,10,-3.258663831760481,0.5614871334322246,0.3602921992893967,0.0813516838134388,50,0.001
25,20,-3.7857250122974393,0.4931657917700733,0.0571637431197828,0.0469721587098419,50,0.001
25,30,-4.16984613809856,0.4616059588381656,-0.1970198972038266,0.0272150634623837,50,0.001
25,10,-3.297512650090151,0.5507106568561886,0.3078712145287618,0.0758807043022388,50,0.01
25,20,-3.7363783228605127,0.4870157669075572,0.0345323654778298,0.0468361868418987,50,0.01
25,30,-4.144958874486602,0.4396631792181435,-0.2680389195592002,0.0248904973500937,50,0.01
25,10,-3.2395254917743266,0.5730678760631112,0.4805397322187455,0.0854291073689332,50,0.1
25,20,-3.765393466227548,0.495357747702789,0.1280730482814088,0.0494912035501063,50,0.1
25,30,-4.305293766648779,0.4324372300026818,-0.3400428531308023,0.020587018790241,50,0.1
25,10,-8.747367344884243,0.5016000121675591,-1.742793267402634,0.0139514393677907,50,0.5
25,20,-9.302010608225151,0.539562363557216,-2.4573156304623027,-0.0426550663494802,50,0.5
25,30,-9.859583030717538,0.5441293537337542,-2.8034988556203357,-0.068369594665458,50,0.5
25,10,-11.924954314030716,0.3883996834314711,-3.669063422043428,-0.0894404138811139,50,1.0
25,20,-12.446388097604247,0.5288623367941316,-3.854555262315202,-0.113186188498896,50,1.0
25,30,-12.64621559795724,0.5902002456171271,-3.909262645693896,-0.1213382875660827,50,1.0
25,10,-3.154468935880546,0.5411303285721764,0.3605957026953783,0.0687304306063604,100,0.001
25,20,-3.731515416653592,0.477282922311165,0.0909541038946474,0.0431576627624172,100,0.001
25,30,-4.263650802285851,0.4343470828329653,-0.2556499970542113,0.0235118336910539,100,0.001
25,10,-3.065668001901776,0.5432448099261381,0.4094208730004889,0.0690532389067343,100,0.01
25,20,-3.487530709627385,0.4862389720367537,0.2148418893383181,0.0455124383129578,100,0.01
25,30,-3.8922693112132976,0.4404607514207764,-0.0603638859716603,0.0259077495989421,100,0.01
25,10,-3.210963245676929,0.5734655671099237,0.5605525158597335,0.0978309295715234,100,0.1
25,20,-3.766966398919941,0.4978611186285274,0.0895957914970016,0.0552135906760897,100,0.1
25,30,-4.328527811723232,0.4421438887042987,-0.3013055117950236,0.0275222415354454,100,0.1
25,10,-8.76643516952551,0.4499855279660519,-2.2218528094427428,-0.013291677531473,100,0.5
25,20,-9.672219518344097,0.5055069888299628,-2.7573624651801767,-0.0560569196897181,100,0.5
25,30,-10.15348914482662,0.5228413795407313,-3.06739002234025,-0.0776866141494293,100,0.5
25,10,-11.891588853398558,0.3536104691475005,-4.170574990367992,-0.1028646869625307,100,1.0
25,20,-12.538880694126622,0.5053871999946034,-4.551879829321724,-0.1400145635949055,100,1.0
25,30,-12.928666393131346,0.5674515187754658,-4.462339013583641,-0.1435411267639632,100,1.0
25,10,-3.670924422297327,0.5302966044931045,0.1268799212148607,0.0665604499175738,250,0.001
25,20,-4.184081190115532,0.4652688416897984,-0.2089387487529217,0.0373783335596937,250,0.001
25,30,-4.613614752966871,0.4228266308829064,-0.5340915147727041,0.0175068983796776,250,0.001
25,10,-3.154875738325494,0.5563768537126637,0.4242929458324831,0.0795911252682975,250,0.01
25,20,-3.926080974673458,0.474946623231969,-0.0261901523833878,0.0423629567468174,250,0.01
25,30,-4.404038295326919,0.4215047973751045,-0.472825455581486,0.0133562054165574,250,0.01
25,10,-3.5030905875568816,0.5586798100595425,0.3264384788581856,0.0857557180735666,250,0.1
25,20,-3.992148844973845,0.4878987947863262,-0.0399174777419677,0.0450978345584527,250,0.1
25,30,-4.321879987442902,0.443293710697151,-0.2916243617947152,0.0239357280990443,250,0.1
25,10,-7.513261436530303,0.4885227530417195,-1.3217038897473696,0.0549694279736592,250,0.5
25,20,-8.699725675565745,0.5104870907274993,-2.3485695799592574,-0.0249765522878086,250,0.5
25,30,-9.36538870112159,0.5120295098083321,-2.7525873190108765,-0.0553603290694555,250,0.5
25,10,-11.350241729460242,0.3819222519483358,-3.848750252142251,-0.0815191970064751,250,1.0
25,20,-11.846536714469147,0.489645961603565,-4.098802832293526,-0.1062387623916992,250,1.0
25,30,-12.24999605522175,0.5614706296043626,-4.249192320063662,-0.1206124622816596,250,1.0
30,10,-3.2802405809414665,0.5758888166121306,0.4450979387681667,0.0888529501966826,1,0.001
30,20,-3.7004073520858594,0.5121136179041623,0.0934153885001261,0.0534053499649343,1,0.001
30,30,-4.197862156893619,0.4551297516685271,-0.3026604355791745,0.0248984268426098,1,0.001
30,10,-3.512513854636104,0.5447190073482852,0.1624835363886673,0.0670644404965255,1,0.01
30,20,-3.9869738731956352,0.4796250195419286,-0.0698431671927286,0.041272410875064,1,0.01
30,30,-4.3121067155694295,0.4426481634875182,-0.3154919736348655,0.0229804020187612,1,0.01
30,10,-4.006171875788547,0.5844582644540359,0.2808652532845797,0.0897198303278274,1,0.1
30,20,-4.423514305324004,0.5062658008277959,-0.1573752488338461,0.041976159183572,1,0.1
30,30,-4.90985799081384,0.4580472796458856,-0.5122202945092859,0.0173871046780391,1,0.1
30,10,-9.838500430067771,0.5012501377227776,-2.102139392042616,-0.0004674308061254,1,0.5
30,20,-10.661844538746788,0.5497900131238743,-2.96788634306842,-0.0646607565416067,1,0.5
30,30,-11.225981639911796,0.5651929900714113,-3.369576919965985,-0.0906096036236022,1,0.5
30,10,-13.239928028730208,0.4149290787574101,-4.0016807004742825,-0.1072623447186156,1,1.0
30,20,-13.443958161296695,0.5609840253249644,-4.137269172511165,-0.1212551445744388,1,1.0
30,30,-13.568739159330685,0.6233520461538501,-4.162047056289824,-0.1264006045700189,1,1.0
30,10,-3.3061244246336843,0.5697580913616308,0.3867779496529164,0.0839941312773703,10,0.001
30,20,-3.8877183365857513,0.4911396045609859,-0.0873132825619655,0.0434607252510311,10,0.001
30,30,-4.3265614805301,0.451754044501533,-0.3791251772533678,0.0216902675039819,10,0.001
30,10,-3.248339408989984,0.5717847988706197,0.5059705315207808,0.086277516569321,10,0.01
30,20,-3.684301281404669,0.4919189915318845,0.1667582004967246,0.049371625517453,10,0.01
30,30,-4.0706248774913965,0.4403522042258431,-0.1403504652907574,0.0269371687533988,10,0.01
30,10,-4.240025423247506,0.5712925351502974,0.056669779060505,0.0833928820158028,10,0.1
30,20,-4.830456459024991,0.4913395881195795,-0.408437596314279,0.0381150406955012,10,0.1
30,30,-5.236348845287815,0.4400850191459752,-0.7594190159050093,0.0125460576176196,10,0.1
30,10,-10.006966706278858,0.4737808652559259,-2.25882773899938,-0.019800856057995,10,0.5
30,20,-10.73587975032448,0.5345478658382096,-2.869625948003322,-0.059490602966929,10,0.5
30,30,-11.211913063835928,0.5530461057460175,-3.256861492588036,-0.0840922378697405,10,0.5
30,10,-13.156690149297424,0.40662027226024,-4.095529762338313,-0.1178984898702157,10,1.0
30,20,-13.373452218729913,0.5538568946726227,-4.213237430740148,-0.1320579157736675,10,1.0
30,30,-13.572970892655714,0.6173603739688718,-4.255890729888112,-0.1370851347227005,10,1.0
30,10,-3.263084564211103,0.5633937542652415,0.3905765027764883,0.0797821822780911,50,0.001
30,20,-3.8944976465124217,0.4893884650645289,-0.0584799789437054,0.0413531797363737,50,0.001
30,30,-4.325165716348581,0.4470359996045306,-0.3391296221092486,0.021109242821754,50,0.001
30,10,-3.786424536696349,0.5380626740324199,0.1227549418600366,0.073640133647196,50,0.01
30,20,-4.274471029081354,0.4713154224450203,-0.1942406706221473,0.0424453227405266,50,0.01
30,30,-4.669054784114053,0.425205259552684,-0.5419506939259411,0.0175780993041269,50,0.01
30,10,-3.845619143589969,0.5680358670416948,0.2255671413104778,0.0908824193628681,50,0.1
30,20,-4.502368393553047,0.4896097693660586,-0.2705401017627234,0.0461758624495721,50,0.1
30,30,-4.969439608000581,0.4391119092977558,-0.7326817467545662,0.0129809063656041,50,0.1
30,10,-10.254495810661911,0.4613310072794717,-2.690361390012901,-0.0335962333593216,50,0.5
30,20,-10.72796768873227,0.5327575371255813,-3.06461112282645,-0.0691318134489489,50,0.5
30,30,-11.206869500790328,0.550934244366222,-3.413289227872718,-0.093430523370108,50,0.5
30,10,-12.531610296758828,0.3953354786855972,-3.928188360230111,-0.1020876485469206,50,1.0
30,20,-13.069105603491886,0.5382637470826273,-4.171671256553518,-0.1252262784575077,50,1.0
30,30,-13.418068809166522,0.6015907022341125,-4.301770775746692,-0.1352402655543383,50,1.0
30,10,-3.847590917295712,0.5310412140920838,-0.0970893201174396,0.0609492204844528,100,0.001
30,20,-4.174973733214,0.4825812518787242,-0.2392881376997331,0.0367162555275979,100,0.001
30,30,-4.6238014648231305,0.4411594032368777,-0.4951857115775985,0.0190638570081088,100,0.001
30,10,-3.2856839909255617,0.5688206213039055,0.3898386818562925,0.083293964016597,100,0.01
30,20,-3.759155696407776,0.4915904171882163,0.057725302708019,0.0438602642982442,100,0.01
30,30,-4.066846828230668,0.4400546715166473,-0.1888564424032063,0.0224651116540555,100,0.01
30,10,-3.498283327375601,0.5664554827694239,0.3718290746196756,0.0876961383685162,100,0.1
30,20,-4.149988314895558,0.4906668358642501,-0.1088902974807401,0.0471074308648012,100,0.1
30,30,-4.684871901795492,0.4316920070945797,-0.504466968995912,0.0199768951966711,100,0.1
30,10,-9.248401979326264,0.4836261190905204,-2.225391593684268,-0.0006250230487679,100,0.5
30,20,-9.868125913210768,0.5592891636812953,-2.674337957414524,-0.0426676558556483,100,0.5
30,30,-10.44537731591876,0.5606429132455222,-3.010674031395832,-0.0692727217965614,100,0.5
30,10,-12.70791402246427,0.3649286637209244,-3.936876549218035,-0.1019599801274632,100,1.0
30,20,-13.244346371553004,0.5373706010484792,-4.306815818645132,-0.1313351578291271,100,1.0
30,30,-13.55455216448358,0.6122807475717568,-4.374015596259822,-0.1397229823357693,100,1.0
30,10,-3.283237521537698,0.5654289993308357,0.3653794943475348,0.0799845794651612,250,0.001
30,20,-3.79440754458995,0.4964293032911351,0.0665907370696661,0.0463945388786082,250,0.001
30,30,-4.159805915332126,0.4507485319514385,-0.1991055474540596,0.0265007761737232,250,0.001
30,10,-3.488166190605697,0.5437574857076842,0.0995652215104721,0.0665840134640626,250,0.01
30,20,-4.014903811212767,0.482800664765721,-0.1284321820828579,0.0393987418718308,250,0.01
30,30,-4.489948772896393,0.4417402615384607,-0.4831777161418402,0.0164031249661569,250,0.01
30,10,-3.615529788318248,0.5643335255676075,0.2773819909384495,0.0873660586870855,250,0.1
30,20,-4.0948936664587325,0.4884017723951316,-0.0601772255596521,0.0488362481435656,250,0.1
30,30,-4.566811755320243,0.4272171000850748,-0.4457342774016522,0.021343509974512,250,0.1
30,10,-9.17202355833594,0.4542854798209829,-2.4049714260750736,-0.0030662194560548,250,0.5
30,20,-10.070083317113356,0.5382501492996129,-2.9577495600183448,-0.0524680155522662,250,0.5
30,30,-10.594956610506935,0.5495003915132983,-3.3260134044571683,-0.0831416247518744,250,0.5
30,10,-12.255416627087282,0.3608101795959209,-4.28025378256186,-0.1055523005101323,250,1.0
30,20,-12.842622736718152,0.5075770346907934,-4.557469352187553,-0.1323694343245687,250,1.0
30,30,-13.263493196046031,0.5772039385401437,-4.589898359938088,-0.141896965717177,250,1.0
35,10,-3.558791055669757,0.5458658398738342,0.170948240561435,0.0734846921210374,1,0.001
35,20,-3.905211227215621,0.4863463031372619,-0.0126096320319482,0.0455479818136879,1,0.001
35,30,-4.395575146255312,0.4473737750106072,-0.3317138094412097,0.0233289351191331,1,0.001
35,10,-3.206567578249737,0.5698230721163583,0.4483801022767333,0.08570738648306,1,0.01
35,20,-3.791830836069377,0.4895715917786387,0.0175880199948359,0.0433609244686654,1,0.01
35,30,-4.3919628865860645,0.4394617075172575,-0.382020792834145,0.0195039397403331,1,0.01
35,10,-4.273347224461814,0.576779549533735,0.1008510872986522,0.0916130640718674,1,0.1
35,20,-4.851356721310252,0.5148904610589531,-0.3790686255418574,0.0458022455802415,1,0.1
35,30,-5.559742354229802,0.4509328854472739,-1.0202015824138062,0.00329036366461,1,0.1
35,10,-11.014339234590492,0.4671904646689902,-2.817380373372101,-0.048803935345612,1,0.5
35,20,-11.743208619909453,0.5482166876111823,-3.4615342947531107,-0.0912907392731408,1,0.5
35,30,-12.152463552435876,0.5707339960848138,-3.802726590480056,-0.1135190855399398,1,0.5
35,10,-13.709386417502078,0.409779884840677,-4.181354625013046,-0.1225752086414527,1,1.0
35,20,-14.026740036070144,0.5612288269415497,-4.401038616044382,-0.1381221157360524,1,1.0
35,30,-14.173338744319729,0.6243455707909563,-4.441484833610167,-0.1430831792106287,1,1.0
35,10,-3.466917693009357,0.566163656511491,0.315634055702235,0.084917060823304,10,0.001
35,20,-3.953597764682431,0.49768553026768,-0.0392230918761359,0.0500740335837875,10,0.001
35,30,-4.40929612715935,0.4560159499189196,-0.3674324969476132,0.0261929582757019,10,0.001
35,10,-3.600778891879298,0.5441545212216192,0.2232518396527985,0.0738615455004467,10,0.01
35,20,-4.036754547926676,0.4823399741687704,-0.0629236600508721,0.0442822174828514,10,0.01
35,30,-4.534665978199346,0.4365653272937131,-0.4097275891775442,0.0210185475054624,10,0.01
35,10,-3.8757796963648654,0.5857768827290971,0.3497658864941635,0.1056518373485288,10,0.1
35,20,-4.729437233704414,0.4874966510619429,-0.4848913130632504,0.0381505398317538,10,0.1
35,30,-5.355306609342284,0.4288422621654715,-0.9931902568406996,0.0054898398442433,10,0.1
35,10,-10.327134960469843,0.4790542902433599,-2.4969707436071404,-0.0237284923233347,10,0.5
35,20,-10.88328483814476,0.5538440560668613,-2.992652671662495,-0.0634745770677271,10,0.5
35,30,-11.259453041893524,0.5705705253539821,-3.331915324140262,-0.0862631757224386,10,0.5
35,10,-14.369156217550747,0.3725921443785671,-4.723085520749645,-0.1520175943151634,10,1.0
35,20,-14.537180971869278,0.5537441610788859,-4.758827924701128,-0.1556691209246657,10,1.0
35,30,-14.71098004424599,0.6194980973912375,-4.797167282788742,-0.1612354123132301,10,1.0
35,10,-3.1252947580567576,0.5819073825600548,0.5040794591770562,0.0863758884841162,50,0.001
35,20,-3.605591552739999,0.5060408573256752,0.2031190965467448,0.0503712844677963,50,0.001
35,30,-4.037290642435451,0.4536477881454592,-0.1010517586925243,0.0284382366913458,50,0.001
35,10,-3.364028840555032,0.561110995795187,0.2897029412370095,0.077684349394812,50,0.01
35,20,-3.920198945605605,0.4791407803275684,-0.0596362131676871,0.0408837019515224,50,0.01
35,30,-4.370686321072473,0.433523676145084,-0.3406166176359495,0.0214127541946381,50,0.01
35,10,-3.875521100382184,0.5646228989607383,0.2162558298348335,0.0857515719673605,50,0.1
35,20,-4.568406739617703,0.4667158316348938,-0.3485837932940952,0.0385214658882861,50,0.1
35,30,-4.988038228079061,0.4162496868381249,-0.7107877088826373,0.012766942632405,50,0.1
35,10,-10.777853930267318,0.4629772720839358,-2.782758508017749,-0.0357932185467008,50,0.5
35,20,-11.418445300726578,0.5496176832612666,-3.3128151023831958,-0.0797954008851953,50,0.5
35,30,-11.734859538730792,0.5806022716284771,-3.546115010737576,-0.098624286653673,50,0.5
35,10,-13.141099367274007,0.3854362286657491,-4.257457215470725,-0.1112011548797385,50,1.0
35,20,-13.639588880487423,0.5446322307884471,-4.420396011887359,-0.1332254921871565,50,1.0
35,30,-13.843849909370142,0.618620387665076,-4.433471435249905,-0.1386354580002516,50,1.0
35,10,-3.392536388827406,0.5601077045812418,0.2600999103417997,0.0813312027824814,100,0.001
35,20,-3.86859892049403,0.4967146501397042,-0.0231842845228646,0.0476745488392732,100,0.001
35,30,-4.3753343169683205,0.4476026510351867,-0.4140480887209829,0.019012860218588,100,0.001
35,10,-3.4005647891207063,0.5630606030873762,0.330384550797453,0.0841450755134644,100,0.01
35,20,-4.020265983223935,0.490629319487812,-0.083892508340089,0.0475371769037197,100,0.01
35,30,-4.42701017815597,0.4335813965012957,-0.4174942326492895,0.0211318249996772,100,0.01
35,10,-3.4134612130659265,0.6015218059236748,0.6600250157273262,0.1164073412410406,100,0.1
35,20,-4.181730214242977,0.5060996893892548,0.0252639519785374,0.0630249265274727,100,0.1
35,30,-4.90676309263749,0.4272938783970354,-0.6296860940015072,0.0197627877772592,100,0.1
35,10,-11.424000864308232,0.4053986646454418,-3.454204415377853,-0.0764008442896708,100,0.5
35,20,-12.15595055539834,0.5392840706638858,-3.831487072297546,-0.1098032366197973,100,0.5
35,30,-12.342669469170216,0.5824478308004905,-3.87726676414258,-0.1197425444238086,100,0.5
35,10,-13.143106338608032,0.3826631583351306,-4.310602424295005,-0.1185666748953278,100,1.0
35,20,-13.724061548802847,0.5410104333811769,-4.5364482455197805,-0.1411835562151079,100,1.0
35,30,-13.989858681590174,0.6127699125162231,-4.5876504822139,-0.1479117851411286,100,1.0
35,10,-3.290167018655662,0.5848024990272976,0.458642330448928,0.0932046949270754,250,0.001
35,20,-3.843987851638001,0.5025935141480998,-0.006196551693038,0.0489256095502757,250,0.001
35,30,-4.421877612077814,0.4560976515558402,-0.4214797284840165,0.0200889415844047,250,0.001
35,10,-3.2644596837337434,0.5781453389869193,0.4459541964776375,0.0865682906357246,250,0.01
35,20,-3.74361260137516,0.4920297357718408,0.099327788294342,0.0459654693911699,250,0.01
35,30,-4.168930574457264,0.4339760165193619,-0.2236798463676039,0.022298373742456,250,0.01
35,10,-3.592904891373909,0.5829383724870395,0.4154656311236439,0.0987588000473002,250,0.1
35,20,-4.203453503271168,0.5037901198715421,-0.0388692500852983,0.0562851984162621,250,0.1
35,30,-4.805423490482926,0.436736287256012,-0.5933725335774904,0.0202255225508521,250,0.1
35,10,-11.55912951454964,0.3775032362892915,-3.962920495850689,-0.0950428253690864,250,0.5
35,20,-12.358769400388942,0.4984662673943808,-4.401819059863342,-0.132425236910827,250,0.5
35,30,-12.62973318708305,0.5630360643504302,-4.388081621983862,-0.1404601697993866,250,0.5
35,10,-12.8783552753968,0.3475248662092059,-4.834361789936264,-0.1302095460566198,250,1.0
35,20,-13.558672022449365,0.51456769847149,-4.928314817788266,-0.14994140006963,250,1.0
35,30,-13.869162733462126,0.5909006183231497,-4.878457877442383,-0.1555255371635148,250,1.0
40,10,-3.1887911082927416,0.5734669072594454,0.4455481236160005,0.083075443374878,1,0.001
40,20,-3.864556675511936,0.5033771507463877,0.0526187412868294,0.0486059323210357,1,0.001
40,30,-4.319825637005822,0.4546657878062708,-0.3061168981514548,0.0242264459262264,1,0.001
40,10,-3.5045294434788743,0.5569731308986591,0.28615264640746,0.0836548072125972,1,0.01
40,20,-3.975079874271517,0.4859402780504952,-0.0400668205210038,0.0494282252381376,1,0.01
40,30,-4.446775859559706,0.432917154813866,-0.402336349914122,0.0217365475956879,1,0.01
40,10,-4.242607407311577,0.5859630480588656,0.2277468676885397,0.1084594620755881,1,0.1
40,20,-5.188537408314117,0.4970124632697379,-0.6313001186779029,0.0418560324623432,1,0.1
40,30,-5.87587261467357,0.4292723487773381,-1.2745157704563652,-0.0009593024632745,1,0.1
40,10,-11.06766945723914,0.4714622028172123,-2.732875208426557,-0.0365271989847379,1,0.5
40,20,-11.613349644660126,0.5560642801272031,-3.3051295218834547,-0.0789849323305401,1,0.5
40,30,-12.077019167360724,0.5744749022134478,-3.6662902707760874,-0.1030353858462715,1,0.5
40,10,-14.8059234728309,0.3857894237331963,-4.806170819567332,-0.1552718671415425,1,1.0
40,20,-15.04785172174122,0.5638718036752666,-4.958460800216677,-0.1675148864886762,1,1.0
40,30,-15.138068448231849,0.640857318585797,-4.934095345491829,-0.16922052571792,1,1.0
40,10,-3.8804029272736953,0.5587105024339174,-0.0593023226190664,0.0699102075834111,10,0.001
40,20,-4.452682373060494,0.4825342632204411,-0.4590480223437836,0.0337692527159773,10,0.001
40,30,-4.769506432873486,0.4487212549416406,-0.6953480706348986,0.0136562226706738,10,0.001
40,10,-3.2752884293533624,0.5653544293367188,0.3794991354924552,0.0805082008419488,10,0.01
40,20,-3.86334324972269,0.4846084944577195,0.0307545087669312,0.0445214207942206,10,0.01
40,30,-4.302307507760958,0.4305129993755668,-0.3227292405885905,0.0211139193943792,10,0.01
40,10,-4.576221341758232,0.5888707381721823,-0.0707347472953478,0.0894247278105667,10,0.1
40,20,-5.079722768467073,0.4970236371263251,-0.6860592522854777,0.0323211802034618,10,0.1
40,30,-5.845191401725196,0.4377367737461977,-1.2774796013516578,-0.0037613935894825,10,0.1
40,10,-11.428176091992675,0.4699136005043917,-3.019057067498001,-0.0449407115116386,10,0.5
40,20,-12.134528650654245,0.5546760177072473,-3.604769261531556,-0.0879043840735334,10,0.5
40,30,-12.57096802847744,0.5831656696837497,-3.9660465934821474,-0.1124370030498691,10,0.5
40,10,-14.102595441954312,0.3871787422884537,-4.469779112282356,-0.1391803774444133,10,1.0
40,20,-14.392255158673034,0.5637499078496168,-4.651744702831908,-0.1523066773799314,10,1.0
40,30,-14.471511855746732,0.6352178195306648,-4.614496892928327,-0.1538750816498399,10,1.0
40,10,-3.1392464565107385,0.6002182459888299,0.6454292267202353,0.1097816057328401,50,0.001
40,20,-3.945098109971509,0.5210805967238308,0.0860385146647672,0.0623962585758045,50,0.001
40,30,-4.476518620914783,0.4576224748582844,-0.3987291402332427,0.0265603689281145,50,0.001
40,10,-3.3405308798873654,0.5648152162338329,0.3824757026079498,0.0833746909617631,50,0.01
40,20,-4.002245940817624,0.4892041177920783,-0.0298699216814935,0.0471209011617678,50,0.01
40,30,-4.5237602899250415,0.4325102678229438,-0.4469355613489978,0.0206260439023575,50,0.01
40,10,-3.7030243439549095,0.6140044961138844,0.5354570829602691,0.1198301663261846,50,0.1
40,20,-4.7086106192042685,0.4980798775592946,-0.4088386811191318,0.0453711236593251,50,0.1
40,30,-5.369675303031864,0.4341421595005664,-0.9884053646729418,0.0078916935635944,50,0.1
40,10,-11.18085921546283,0.462438790880638,-2.978063258845608,-0.0465938871183262,50,0.5
40,20,-12.062850461090587,0.5485033039224021,-3.617066683343962,-0.0932388365936086,50,0.5
40,30,-12.54337629751669,0.5875254740790675,-3.91901332208998,-0.1128007776721538,50,0.5
40,10,-13.773976640861315,0.3768007894161683,-4.3184105029443645,-0.1263866086162957,50,1.0
40,20,-14.140899609755197,0.5501748753211521,-4.584012756280323,-0.1455747669244019,50,1.0
40,30,-14.305809561214556,0.617936118492626,-4.615639399448166,-0.1513085019833765,50,1.0
40,10,-3.282779573939871,0.5888767222840064,0.5813992250069309,0.1012644947408057,100,0.001
40,20,-3.8512369760147394,0.5029162838177059,0.039268738207528,0.0522440845473198,100,0.001
40,30,-4.412420522842145,0.4528644073035943,-0.3076177729614317,0.027510821017897,100,0.001
40,10,-3.427973245975381,0.5800505534016009,0.3839008218358174,0.0880635346280364,100,0.01
40,20,-3.986495658161837,0.4872563067089139,-0.0532645658828802,0.0456725181116178,100,0.01
40,30,-4.358371116694438,0.4333610057255509,-0.3784173573163943,0.0201309247467652,100,0.01
40,10,-4.369659234665964,0.5670264753563201,-0.0432308015925416,0.0925149708670461,100,0.1
40,20,-5.081548728042221,0.4900992311087186,-0.6790317115182554,0.0377072228839048,100,0.1
40,30,-5.749743742690161,0.4378067267255572,-1.2205540559948005,0.001395525011531,100,0.1
40,10,-11.310603664434094,0.4136805351836064,-3.157372343195804,-0.0513389210103749,100,0.5
40,20,-11.97904339970616,0.5296791635596605,-3.705993861259427,-0.0977968533804743,100,0.5
40,30,-12.292445760407116,0.5727287110750717,-3.8561956143240095,-0.1114777361277418,100,0.5
40,10,-13.733643299001434,0.3832195297576782,-4.657310572186145,-0.1339566225189911,100,1.0
40,20,-14.177832726254518,0.5508638036543922,-4.788581818856776,-0.1518700746769554,100,1.0
40,30,-14.324185346305764,0.6199608492230496,-4.731935232418941,-0.1548781697208045,100,1.0
40,10,-3.332380187756803,0.5745318798573853,0.4118032114169861,0.0905403871189765,250,0.001
40,20,-3.923734535559224,0.5089345379532626,0.0712475688773001,0.0548947392133085,250,0.001
40,30,-4.382459504795109,0.459838407010028,-0.2721116901109272,0.0308349363436126,250,0.001
40,10,-3.479009926398299,0.5625116869061602,0.2211773969745723,0.0768980552310018,250,0.01
40,20,-4.041351203685409,0.4926374359245949,-0.1035927086445656,0.0457393518726799,250,0.01
40,30,-4.44614916298548,0.4366700964577061,-0.4150048698579852,0.020594550655361,250,0.01
40,10,-3.8789622964420696,0.5805357452768689,0.3276623642000071,0.0992382143693979,250,0.1
40,20,-4.66795452355979,0.4822162087045476,-0.4429849416710677,0.0371836921090973,250,0.1
40,30,-5.332566584815741,0.4276945618891997,-0.918007207126836,0.0078604609183493,250,0.1
40,10,-11.17157972224154,0.421389396192516,-3.4821348298748207,-0.0561453605239466,250,0.5
40,20,-12.088346604378676,0.523799008654955,-3.984160935868636,-0.1049342901621527,250,0.5
40,30,-12.557660071388016,0.5715044263045546,-4.225638408932274,-0.1264729042932144,250,0.5
